seq,module_path,op,mapping,optimization_flags,total_cycles,base_total_cycles,serial_total_cycles,compute_cycles,fallback_cycles,snapshot_cycles,requant_cycles,write_cycles,base_write_cycles,activation_read_cycles,base_activation_read_cycles,weight_read_cycles,base_weight_read_cycles,valid_mac_count,tile_count,activation_bytes,weight_bytes,output_bytes,pipeline_guard_cycles
284,vision_encoder.backbone.layer.10.mlp.up_proj,GEMM_W8A16,rtl_gemm,pipeline,1843264,1843264,1843264,852992,,4352,50112,50112,50112,801792,801792,835584,835584,615776256,1088,400896,2359296,1603584,16
285,vision_encoder.backbone.layer.10.mlp.down_proj,GEMM_W8A16,rtl_gemm,pipeline,1714192,1714192,1714192,839936,,1088,12528,12528,12528,801792,801792,835584,835584,615776256,272,1603584,2359296,400896,16
286,vision_encoder.backbone.layer.11.norm1,LAYER_NORM,rtl_vector,pipeline,100224,100224,,,100224,,,,,,,,,,,801792,,801792,
287,vision_encoder.backbone.layer.11.attention.q_proj,GEMM_W8A16,rtl_gemm,pipeline,460816,460816,460816,213248,,1088,12528,12528,12528,200448,200448,208896,208896,153944064,272,400896,589824,400896,16
288,vision_encoder.backbone.layer.11.attention.k_proj,GEMM_W8A16,rtl_gemm,pipeline,448288,448288,448288,213248,,1088,12528,12528,12528,200448,200448,208896,208896,153944064,272,400896,589824,400896,16
289,vision_encoder.backbone.layer.11.attention.v_proj,GEMM_W8A16,rtl_gemm,pipeline,460816,460816,460816,213248,,1088,12528,12528,12528,200448,200448,208896,208896,153944064,272,400896,589824,400896,16
290,vision_encoder.backbone.layer.11.attention.o_proj,GEMM_W8A16,rtl_gemm,pipeline,460816,460816,460816,213248,,1088,12528,12528,12528,200448,200448,208896,208896,153944064,272,400896,589824,400896,16
291,vision_encoder.backbone.layer.11.norm2,LAYER_NORM,rtl_vector,pipeline,100224,100224,,,100224,,,,,,,,,,,801792,,801792,
292,vision_encoder.backbone.layer.11.mlp.up_proj,GEMM_W8A16,rtl_gemm,pipeline,1843264,1843264,1843264,852992,,4352,50112,50112,50112,801792,801792,835584,835584,615776256,1088,400896,2359296,1603584,16
293,vision_encoder.backbone.layer.11.mlp.down_proj,GEMM_W8A16,rtl_gemm,pipeline,1714192,1714192,1714192,839936,,1088,12528,12528,12528,801792,801792,835584,835584,615776256,272,1603584,2359296,400896,16
294,vision_encoder.backbone.norm,LAYER_NORM,rtl_vector,pipeline,100224,100224,,,100224,,,,,,,,,,,801792,,801792,
295,vision_projection.skip,GEMM_W8A16,rtl_gemm,pipeline,315136,315136,315136,150528,,768,8192,8192,8192,147456,147456,131072,131072,100663296,192,786432,196608,262144,16
296,vision_projection.input_norm,LAYER_NORM,rtl_vector,pipeline,196608,196608,,,196608,,,,,,,,,,,1572864,,1572864,
297,vision_projection.mlp.0,GEMM_W8A16,rtl_gemm,pipeline,1193728,1193728,1193728,551936,,2816,32768,32768,32768,540672,540672,524288,524288,402653184,704,786432,786432,1048576,16
298,vision_projection.mlp.1,GELU,rtl_vector,pipeline,163840,163840,,,163840,,,,,,,,,,,2097152,,2097152,
299,vision_projection.mlp.3,GEMM_W8A16,rtl_gemm,pipeline,421632,421632,421632,199680,,768,8192,8192,8192,196608,196608,174784,174784,134217728,192,1048576,262144,262144,16
300,vision_projection.output_norm,LAYER_NORM,rtl_vector,pipeline,65536,65536,,,65536,,,,,,,,,,,524288,,524288,
301,vision_language_interaction.fusion_layers.0.layer_norm_v,LAYER_NORM,rtl_vector,pipeline,65536,65536,,,65536,,,,,,,,,,,524288,,524288,
302,vision_language_interaction.fusion_layers.0.layer_norm_l,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
303,vision_language_interaction.fusion_layers.0.attn.v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
304,vision_language_interaction.fusion_layers.0.attn.l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
305,vision_language_interaction.fusion_layers.0.attn.values_v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
306,vision_language_interaction.fusion_layers.0.attn.values_l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
307,vision_language_interaction.fusion_layers.0.attn.out_v_proj,GEMM_W8A16,rtl_gemm,pipeline,421632,421632,421632,199680,,768,8192,8192,8192,196608,196608,174784,174784,134217728,192,1048576,262144,262144,16
308,vision_language_interaction.fusion_layers.0.attn.out_l_proj,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
309,vision_language_interaction.text_layers.0.self_attn,AUX_EVENT,aux_behavior,pipeline,3360,3360,,,3360,,,,,,,,,,,21504,,21504,
310,vision_language_interaction.text_layers.0.norm1,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
311,vision_language_interaction.text_layers.0.linear1,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
312,vision_language_interaction.text_layers.0.linear2,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
313,vision_language_interaction.text_layers.0.norm2,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
314,vision_language_interaction.fusion_layers.1.layer_norm_v,LAYER_NORM,rtl_vector,pipeline,65536,65536,,,65536,,,,,,,,,,,524288,,524288,
315,vision_language_interaction.fusion_layers.1.layer_norm_l,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
316,vision_language_interaction.fusion_layers.1.attn.v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
317,vision_language_interaction.fusion_layers.1.attn.l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
318,vision_language_interaction.fusion_layers.1.attn.values_v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
319,vision_language_interaction.fusion_layers.1.attn.values_l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
320,vision_language_interaction.fusion_layers.1.attn.out_v_proj,GEMM_W8A16,rtl_gemm,pipeline,421632,421632,421632,199680,,768,8192,8192,8192,196608,196608,174784,174784,134217728,192,1048576,262144,262144,16
321,vision_language_interaction.fusion_layers.1.attn.out_l_proj,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
322,vision_language_interaction.text_layers.1.self_attn,AUX_EVENT,aux_behavior,pipeline,3360,3360,,,3360,,,,,,,,,,,21504,,21504,
323,vision_language_interaction.text_layers.1.norm1,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
324,vision_language_interaction.text_layers.1.linear1,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
325,vision_language_interaction.text_layers.1.linear2,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
326,vision_language_interaction.text_layers.1.norm2,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
327,vision_language_interaction.fusion_layers.2.layer_norm_v,LAYER_NORM,rtl_vector,pipeline,65536,65536,,,65536,,,,,,,,,,,524288,,524288,
328,vision_language_interaction.fusion_layers.2.layer_norm_l,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
329,vision_language_interaction.fusion_layers.2.attn.v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
330,vision_language_interaction.fusion_layers.2.attn.l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
331,vision_language_interaction.fusion_layers.2.attn.values_v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
332,vision_language_interaction.fusion_layers.2.attn.values_l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
333,vision_language_interaction.fusion_layers.2.attn.out_v_proj,GEMM_W8A16,rtl_gemm,pipeline,421632,421632,421632,199680,,768,8192,8192,8192,196608,196608,174784,174784,134217728,192,1048576,262144,262144,16
334,vision_language_interaction.fusion_layers.2.attn.out_l_proj,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
335,vision_language_interaction.text_layers.2.self_attn,AUX_EVENT,aux_behavior,pipeline,3360,3360,,,3360,,,,,,,,,,,21504,,21504,
336,vision_language_interaction.text_layers.2.norm1,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
337,vision_language_interaction.text_layers.2.linear1,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
338,vision_language_interaction.text_layers.2.linear2,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
339,vision_language_interaction.text_layers.2.norm2,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
340,vision_language_interaction.fusion_layers.3.layer_norm_v,LAYER_NORM,rtl_vector,pipeline,65536,65536,,,65536,,,,,,,,,,,524288,,524288,
341,vision_language_interaction.fusion_layers.3.layer_norm_l,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
342,vision_language_interaction.fusion_layers.3.attn.v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
343,vision_language_interaction.fusion_layers.3.attn.l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
344,vision_language_interaction.fusion_layers.3.attn.values_v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
345,vision_language_interaction.fusion_layers.3.attn.values_l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
346,vision_language_interaction.fusion_layers.3.attn.out_v_proj,GEMM_W8A16,rtl_gemm,pipeline,421632,421632,421632,199680,,768,8192,8192,8192,196608,196608,174784,174784,134217728,192,1048576,262144,262144,16
347,vision_language_interaction.fusion_layers.3.attn.out_l_proj,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
348,vision_language_interaction.text_layers.3.self_attn,AUX_EVENT,aux_behavior,pipeline,3360,3360,,,3360,,,,,,,,,,,21504,,21504,
349,vision_language_interaction.text_layers.3.norm1,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
350,vision_language_interaction.text_layers.3.linear1,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
351,vision_language_interaction.text_layers.3.linear2,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
352,vision_language_interaction.text_layers.3.norm2,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
353,vision_language_interaction.fusion_layers.4.layer_norm_v,LAYER_NORM,rtl_vector,pipeline,65536,65536,,,65536,,,,,,,,,,,524288,,524288,
354,vision_language_interaction.fusion_layers.4.layer_norm_l,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
355,vision_language_interaction.fusion_layers.4.attn.v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
356,vision_language_interaction.fusion_layers.4.attn.l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
357,vision_language_interaction.fusion_layers.4.attn.values_v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
358,vision_language_interaction.fusion_layers.4.attn.values_l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
359,vision_language_interaction.fusion_layers.4.attn.out_v_proj,GEMM_W8A16,rtl_gemm,pipeline,421632,421632,421632,199680,,768,8192,8192,8192,196608,196608,174784,174784,134217728,192,1048576,262144,262144,16
360,vision_language_interaction.fusion_layers.4.attn.out_l_proj,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
361,vision_language_interaction.text_layers.4.self_attn,AUX_EVENT,aux_behavior,pipeline,3360,3360,,,3360,,,,,,,,,,,21504,,21504,
362,vision_language_interaction.text_layers.4.norm1,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
363,vision_language_interaction.text_layers.4.linear1,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
364,vision_language_interaction.text_layers.4.linear2,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
365,vision_language_interaction.text_layers.4.norm2,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
366,vision_language_interaction.fusion_layers.5.layer_norm_v,LAYER_NORM,rtl_vector,pipeline,65536,65536,,,65536,,,,,,,,,,,524288,,524288,
367,vision_language_interaction.fusion_layers.5.layer_norm_l,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
368,vision_language_interaction.fusion_layers.5.attn.v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
369,vision_language_interaction.fusion_layers.5.attn.l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
370,vision_language_interaction.fusion_layers.5.attn.values_v_proj,GEMM_W8A16,rtl_gemm,pipeline,472832,472832,472832,191488,,2816,32768,32768,32768,180224,180224,174784,174784,134217728,704,262144,262144,1048576,16
371,vision_language_interaction.fusion_layers.5.attn.values_l_proj,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
372,vision_language_interaction.fusion_layers.5.attn.out_v_proj,GEMM_W8A16,rtl_gemm,pipeline,421632,421632,421632,199680,,768,8192,8192,8192,196608,196608,174784,174784,134217728,192,1048576,262144,262144,16
373,vision_language_interaction.fusion_layers.5.attn.out_l_proj,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
374,vision_language_interaction.text_layers.5.self_attn,AUX_EVENT,aux_behavior,pipeline,3360,3360,,,3360,,,,,,,,,,,21504,,21504,
375,vision_language_interaction.text_layers.5.norm1,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
376,vision_language_interaction.text_layers.5.linear1,GEMM_W8A16,rtl_gemm,pipeline,27100,27100,27100,11968,,176,1344,1344,1344,7392,7392,10924,10924,5505024,44,10752,262144,43008,16
377,vision_language_interaction.text_layers.5.linear2,GEMM_W8A16,rtl_gemm,pipeline,24460,24460,24460,12480,,48,336,336,336,8064,8064,10924,10924,5505024,12,43008,262144,10752,16
378,vision_language_interaction.text_layers.5.norm2,LAYER_NORM,rtl_vector,pipeline,2688,2688,,,2688,,,,,,,,,,,21504,,21504,
379,action_head.state_projection.net.0,LAYER_NORM,rtl_vector,pipeline,16,16,,,16,,,,,,,,,,,32,,32,
380,action_head.state_projection.net.1,GEMM_W8A16,rtl_gemm,pipeline,259,259,259,144,,24,16,16,16,6,6,43,43,2048,6,16,2048,512,16
381,action_head.state_projection.net.2,GELU,rtl_vector,pipeline,80,80,,,80,,,,,,,,,,,1024,,1024,
382,action_head.state_projection.net.4,GEMM_W8A16,rtl_gemm,pipeline,5863,5863,5863,2992,,44,32,32,32,176,176,2731,2731,131072,11,512,131072,1024,16
383,action_head.state_projection.output_norm,LAYER_NORM,rtl_vector,pipeline,256,256,,,256,,,,,,,,,,,2048,,2048,
384,action_head.decoder.decoder.layers.0.norm1,LAYER_NORM,rtl_vector,pipeline,1536,1536,,,1536,,,,,,,,,,,12288,,12288,
385,action_head.decoder.decoder.layers.0.self_attn,AUX_EVENT,aux_behavior,pipeline,1920,1920,,,1920,,,,,,,,,,,12288,,12288,
386,action_head.decoder.decoder.layers.0.norm2,LAYER_NORM,rtl_vector,pipeline,1536,1536,,,1536,,,,,,,,,,,12288,,12288,
387,action_head.decoder.decoder.layers.0.multihead_attn,AUX_EVENT,aux_behavior,pipeline,1920,1920,,,1920,,,,,,,,,,,12288,,12288,
388,action_head.decoder.decoder.layers.0.norm3,LAYER_NORM,rtl_vector,pipeline,1536,1536,,,1536,,,,,,,,,,,12288,,12288,
389,action_head.decoder.decoder.layers.0.linear1,GEMM_W8A16,rtl_gemm,pipeline,27399,27399,27399,11696,,172,1536,1536,1536,8256,8256,10923,10923,6291456,43,6144,524288,49152,16
390,action_head.decoder.decoder.layers.0.linear2,GEMM_W8A16,rtl_gemm,pipeline,23907,23907,23907,12384,,24,192,192,192,9216,9216,10923,10923,6291456,6,49152,524288,6144,16
391,action_head.decoder.decoder.layers.1.norm1,LAYER_NORM,rtl_vector,pipeline,1536,1536,,,1536,,,,,,,,,,,12288,,12288,
392,action_head.decoder.decoder.layers.1.self_attn,AUX_EVENT,aux_behavior,pipeline,1920,1920,,,1920,,,,,,,,,,,12288,,12288,
393,action_head.decoder.decoder.layers.1.norm2,LAYER_NORM,rtl_vector,pipeline,1536,1536,,,1536,,,,,,,,,,,12288,,12288,
394,action_head.decoder.decoder.layers.1.multihead_attn,AUX_EVENT,aux_behavior,pipeline,1920,1920,,,1920,,,,,,,,,,,12288,,12288,
395,action_head.decoder.decoder.layers.1.norm3,LAYER_NORM,rtl_vector,pipeline,1536,1536,,,1536,,,,,,,,,,,12288,,12288,
396,action_head.decoder.decoder.layers.1.linear1,GEMM_W8A16,rtl_gemm,pipeline,27399,27399,27399,11696,,172,1536,1536,1536,8256,8256,10923,10923,6291456,43,6144,524288,49152,16
397,action_head.decoder.decoder.layers.1.linear2,GEMM_W8A16,rtl_gemm,pipeline,23907,23907,23907,12384,,24,192,192,192,9216,9216,10923,10923,6291456,6,49152,524288,6144,16
398,action_head.decoder.decoder.layers.2.norm1,LAYER_NORM,rtl_vector,pipeline,1536,1536,,,1536,,,,,,,,,,,12288,,12288,
399,action_head.decoder.decoder.layers.2.self_attn,AUX_EVENT,aux_behavior,pipeline,1920,1920,,,1920,,,,,,,,,,,12288,,12288,
400,action_head.decoder.decoder.layers.2.norm2,LAYER_NORM,rtl_vector,pipeline,1536,1536,,,1536,,,,,,,,,,,12288,,12288,
401,action_head.decoder.decoder.layers.2.multihead_attn,AUX_EVENT,aux_behavior,pipeline,1920,1920,,,1920,,,,,,,,,,,12288,,12288,
402,action_head.decoder.decoder.layers.2.norm3,LAYER_NORM,rtl_vector,pipeline,1536,1536,,,1536,,,,,,,,,,,12288,,12288,
403,action_head.decoder.decoder.layers.2.linear1,GEMM_W8A16,rtl_gemm,pipeline,27399,27399,27399,11696,,172,1536,1536,1536,8256,8256,10923,10923,6291456,43,6144,524288,49152,16
404,action_head.decoder.decoder.layers.2.linear2,GEMM_W8A16,rtl_gemm,pipeline,23907,23907,23907,12384,,24,192,192,192,9216,9216,10923,10923,6291456,6,49152,524288,6144,16
405,action_head.decoder.action_projection.layers.0,GEMM_W8A16,rtl_gemm,pipeline,6919,6919,6919,2992,,44,384,384,384,2112,2112,2731,2731,1572864,11,6144,131072,12288,16
406,action_head.decoder.action_projection.layers.1,GEMM_W8A16,rtl_gemm,pipeline,12466,12466,12466,5808,,44,384,384,384,4224,4224,5462,5462,3145728,11,12288,262144,12288,16
407,action_head.decoder.action_projection.layers.2,GEMM_W8A16,rtl_gemm,pipeline,934,934,934,528,,4,6,6,6,384,384,75,75,43008,1,12288,3584,168,16
bmm:5268,<top>,BMM_W8A16,rtl_bmm,pipeline,73472,73472,73472,34816,,512,2688,2688,2688,32768,32768,14336,14336,11010048,128,1048576,21504,86016,64
bmm:5289,<top>,BMM_W8A16,rtl_bmm,pipeline,113152,113152,113152,28416,,3072,32768,32768,32768,16128,16128,14336,14336,11010048,768,86016,21504,1048576,64
bmm:5290,<top>,BMM_W8A16,rtl_bmm,pipeline,50072,50072,50072,25344,,192,1344,1344,1344,16128,16128,21848,21848,11010048,48,86016,524288,43008,64
bmm:5357,vision_language_interaction.text_layers.0.self_attn,BMM_W8A16,rtl_bmm,pipeline,1552,1552,1552,592,,64,336,336,336,224,224,224,224,112896,16,3528,5376,10752,64
bmm:5490,<top>,BMM_W8A16,rtl_bmm,pipeline,73472,73472,73472,34816,,512,2688,2688,2688,32768,32768,14336,14336,11010048,128,1048576,21504,86016,64
bmm:5511,<top>,BMM_W8A16,rtl_bmm,pipeline,113152,113152,113152,28416,,3072,32768,32768,32768,16128,16128,14336,14336,11010048,768,86016,21504,1048576,64
bmm:5512,<top>,BMM_W8A16,rtl_bmm,pipeline,50072,50072,50072,25344,,192,1344,1344,1344,16128,16128,21848,21848,11010048,48,86016,524288,43008,64
bmm:5579,vision_language_interaction.text_layers.1.self_attn,BMM_W8A16,rtl_bmm,pipeline,1552,1552,1552,592,,64,336,336,336,224,224,224,224,112896,16,3528,5376,10752,64
bmm:5712,<top>,BMM_W8A16,rtl_bmm,pipeline,73472,73472,73472,34816,,512,2688,2688,2688,32768,32768,14336,14336,11010048,128,1048576,21504,86016,64
bmm:5733,<top>,BMM_W8A16,rtl_bmm,pipeline,113152,113152,113152,28416,,3072,32768,32768,32768,16128,16128,14336,14336,11010048,768,86016,21504,1048576,64
bmm:5734,<top>,BMM_W8A16,rtl_bmm,pipeline,50072,50072,50072,25344,,192,1344,1344,1344,16128,16128,21848,21848,11010048,48,86016,524288,43008,64
bmm:5801,vision_language_interaction.text_layers.2.self_attn,BMM_W8A16,rtl_bmm,pipeline,1552,1552,1552,592,,64,336,336,336,224,224,224,224,112896,16,3528,5376,10752,64
bmm:5934,<top>,BMM_W8A16,rtl_bmm,pipeline,73472,73472,73472,34816,,512,2688,2688,2688,32768,32768,14336,14336,11010048,128,1048576,21504,86016,64
bmm:5955,<top>,BMM_W8A16,rtl_bmm,pipeline,113152,113152,113152,28416,,3072,32768,32768,32768,16128,16128,14336,14336,11010048,768,86016,21504,1048576,64
bmm:5956,<top>,BMM_W8A16,rtl_bmm,pipeline,50072,50072,50072,25344,,192,1344,1344,1344,16128,16128,21848,21848,11010048,48,86016,524288,43008,64
bmm:6023,vision_language_interaction.text_layers.3.self_attn,BMM_W8A16,rtl_bmm,pipeline,1552,1552,1552,592,,64,336,336,336,224,224,224,224,112896,16,3528,5376,10752,64
bmm:6156,<top>,BMM_W8A16,rtl_bmm,pipeline,73472,73472,73472,34816,,512,2688,2688,2688,32768,32768,14336,14336,11010048,128,1048576,21504,86016,64
bmm:6177,<top>,BMM_W8A16,rtl_bmm,pipeline,113152,113152,113152,28416,,3072,32768,32768,32768,16128,16128,14336,14336,11010048,768,86016,21504,1048576,64
bmm:6178,<top>,BMM_W8A16,rtl_bmm,pipeline,50072,50072,50072,25344,,192,1344,1344,1344,16128,16128,21848,21848,11010048,48,86016,524288,43008,64
bmm:6245,vision_language_interaction.text_layers.4.self_attn,BMM_W8A16,rtl_bmm,pipeline,1552,1552,1552,592,,64,336,336,336,224,224,224,224,112896,16,3528,5376,10752,64
bmm:6378,<top>,BMM_W8A16,rtl_bmm,pipeline,73472,73472,73472,34816,,512,2688,2688,2688,32768,32768,14336,14336,11010048,128,1048576,21504,86016,64
bmm:6399,<top>,BMM_W8A16,rtl_bmm,pipeline,113152,113152,113152,28416,,3072,32768,32768,32768,16128,16128,14336,14336,11010048,768,86016,21504,1048576,64
bmm:6400,<top>,BMM_W8A16,rtl_bmm,pipeline,50072,50072,50072,25344,,192,1344,1344,1344,16128,16128,21848,21848,11010048,48,86016,524288,43008,64
bmm:6467,vision_language_interaction.text_layers.5.self_attn,BMM_W8A16,rtl_bmm,pipeline,1552,1552,1552,592,,64,336,336,336,224,224,224,224,112896,16,3528,5376,10752,64
