descriptor_id,source_seq,module_path,op,mapping,total_cycles,base_total_cycles,fallback_cycles,vector_cycles,activation_read_cycles,weight_read_cycles,write_cycles,snapshot_cycles,requant_cycles,valid_mac_count,tile_count,activation_bytes,weight_bytes,output_bytes,active_pe_cycles,serial_total_cycles,compute_cycles,base_write_cycles,bias_cycles,write_coalesced,mode
398,374,vision_language_interaction.text_layers.5.self_attn,AUX_EVENT,aux_behavior,3360,3360,3360,0,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
399,375,vision_language_interaction.text_layers.5.norm1,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
400,376,vision_language_interaction.text_layers.5.linear1,GEMM_W8A8,rtl_gemm,6000,15736,0,,5632,5632,1344,88,1344,5505024,22,5376,262144,21504,2752512,15736,5984,1344,1344,False,double_buffer
401,377,vision_language_interaction.text_layers.5.linear2,GEMM_W8A8,rtl_gemm,6256,13416,0,,6144,6144,336,24,336,5505024,6,21504,262144,5376,2752512,13416,6240,336,336,False,double_buffer
402,378,vision_language_interaction.text_layers.5.norm2,LAYER_NORM,aux_behavior,2688,2688,2688,2688,1344,0,1344,0,0,0,0,21504,0,21504,0,,,,,,
403,379,action_head.state_projection.net.0,LAYER_NORM,aux_behavior,16,16,16,16,2,0,2,0,0,0,0,32,0,32,0,,,,,,
404,380,action_head.state_projection.net.1,GEMM_W8A8,rtl_gemm,88,156,0,,24,24,16,12,16,2048,3,8,2048,256,1024,156,72,16,16,False,double_buffer
405,381,action_head.state_projection.net.2,GELU,aux_behavior,80,80,80,80,64,0,64,0,0,0,0,1024,0,1024,0,,,,,,
406,382,action_head.state_projection.net.4,GEMM_W8A8,rtl_gemm,1648,3288,0,,1536,1536,32,24,32,131072,6,256,131072,512,65536,3288,1632,32,32,False,double_buffer
407,383,action_head.state_projection.output_norm,LAYER_NORM,aux_behavior,256,256,256,256,128,0,128,0,0,0,0,2048,0,2048,0,,,,,,
408,384,action_head.decoder.decoder.layers.0.norm1,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
409,385,action_head.decoder.decoder.layers.0.self_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
410,386,action_head.decoder.decoder.layers.0.norm2,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
411,387,action_head.decoder.decoder.layers.0.multihead_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
412,388,action_head.decoder.decoder.layers.0.norm3,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
413,389,action_head.decoder.decoder.layers.0.linear1,GEMM_W8A8,rtl_gemm,6000,16312,0,,5632,5632,1536,88,1536,6291456,22,3072,524288,24576,3145728,16312,5984,1536,1536,False,double_buffer
414,390,action_head.decoder.decoder.layers.0.linear2,GEMM_W8A8,rtl_gemm,6208,12924,0,,6144,6144,192,12,192,6291456,3,24576,524288,3072,3145728,12924,6192,192,192,False,double_buffer
415,391,action_head.decoder.decoder.layers.1.norm1,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
416,392,action_head.decoder.decoder.layers.1.self_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
417,393,action_head.decoder.decoder.layers.1.norm2,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
418,394,action_head.decoder.decoder.layers.1.multihead_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
419,395,action_head.decoder.decoder.layers.1.norm3,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
420,396,action_head.decoder.decoder.layers.1.linear1,GEMM_W8A8,rtl_gemm,6000,16312,0,,5632,5632,1536,88,1536,6291456,22,3072,524288,24576,3145728,16312,5984,1536,1536,False,double_buffer
421,397,action_head.decoder.decoder.layers.1.linear2,GEMM_W8A8,rtl_gemm,6208,12924,0,,6144,6144,192,12,192,6291456,3,24576,524288,3072,3145728,12924,6192,192,192,False,double_buffer
422,398,action_head.decoder.decoder.layers.2.norm1,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
423,399,action_head.decoder.decoder.layers.2.self_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
424,400,action_head.decoder.decoder.layers.2.norm2,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
425,401,action_head.decoder.decoder.layers.2.multihead_attn,AUX_EVENT,aux_behavior,1920,1920,1920,0,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
426,402,action_head.decoder.decoder.layers.2.norm3,LAYER_NORM,aux_behavior,1536,1536,1536,1536,768,0,768,0,0,0,0,12288,0,12288,0,,,,,,
427,403,action_head.decoder.decoder.layers.2.linear1,GEMM_W8A8,rtl_gemm,6000,16312,0,,5632,5632,1536,88,1536,6291456,22,3072,524288,24576,3145728,16312,5984,1536,1536,False,double_buffer
428,404,action_head.decoder.decoder.layers.2.linear2,GEMM_W8A8,rtl_gemm,6208,12924,0,,6144,6144,192,12,192,6291456,3,24576,524288,3072,3145728,12924,6192,192,192,False,double_buffer
429,405,action_head.decoder.action_projection.layers.0,GEMM_W8A8,rtl_gemm,1648,4344,0,,1536,1536,384,24,384,1572864,6,3072,131072,6144,786432,4344,1632,384,384,False,double_buffer
430,406,action_head.decoder.action_projection.layers.1,GEMM_W8A8,rtl_gemm,3184,7416,0,,3072,3072,384,24,384,3145728,6,6144,262144,6144,1572864,7416,3168,384,384,False,double_buffer
431,407,action_head.decoder.action_projection.layers.2,GEMM_W8A8,rtl_gemm,544,1062,0,,512,512,6,4,6,43008,1,6144,3584,84,21504,1062,528,6,6,False,double_buffer
