module,op,shape,tensor_a_zero_fraction,tensor_b_zero_fraction,tensor_a_endpoint_fraction,tensor_b_endpoint_fraction,tensor_output_nrmse,tensor_output_mae,tensor_output_max,token_a_zero_fraction,token_b_zero_fraction,token_a_endpoint_fraction,token_b_endpoint_fraction,token_output_nrmse,token_output_mae,token_output_max,group_32_a_zero_fraction,group_32_b_zero_fraction,group_32_a_endpoint_fraction,group_32_b_endpoint_fraction,group_32_output_nrmse,group_32_output_mae,group_32_output_max
vision_encoder.backbone.layer.11.attention.o_proj,linear,"[1, 261, 768] x [768, 768]",0.029209569096565247,0.011500041000545025,4.988824912288692e-06,0.0013342963065952063,0.017925335094332695,0.013307829387485981,0.08063939213752747,0.023741817101836205,0.011500041000545025,0.001371926860883832,0.0013342963065952063,0.012418737635016441,0.015489153563976288,0.09738588333129883,0.006969388574361801,0.007556491531431675,0.03194843605160713,0.0318790003657341,0.007026687264442444,0.00898912362754345,0.06604719161987305
text_encoder.bert.encoder.layer.1.attention.output.dense,linear,"[1, 14, 768] x [768, 768]",0.0356212817132473,0.011713664047420025,9.300595411332324e-05,0.0013546413974836469,0.017911845818161964,0.0033100582659244537,0.0314348042011261,0.02287946455180645,0.011713664047420025,0.0013950893189758062,0.0013546413974836469,0.013253703713417053,0.002389701781794429,0.021692901849746704,0.010509672574698925,0.007397121749818325,0.0319010429084301,0.0317721888422966,0.00674835778772831,0.001251466921530664,0.008958712220191956
vision_language_interaction.text_layers.3.self_attn,linear,"[21, 1, 256] x [256, 768]",0.0331101194024086,0.01068115234375,0.00018601190822664648,0.004007975570857525,0.017904916778206825,0.005288324318826199,0.03522896766662598,0.02659970335662365,0.01068115234375,0.00390625,0.004007975570857525,0.012764974497258663,0.0048838406801223755,0.03179669380187988,0.01116071455180645,0.0072784423828125,0.0314360111951828,0.0319112166762352,0.007512242998927832,0.002939158584922552,0.02419149875640869
text_encoder.bert.encoder.layer.3.attention.output.dense,linear,"[1, 11, 768] x [768, 768]",0.03894412890076637,0.01119316928088665,0.00011837121564894915,0.0013580322265625,0.017858169972896576,0.002621018560603261,0.01963183283805847,0.028290720656514168,0.01119316928088665,0.0013020833721384406,0.0013580322265625,0.014519098214805126,0.002519932109862566,0.020993292331695557,0.010771780274808407,0.007378472480922937,0.031486742198467255,0.03179931640625,0.0070655555464327335,0.001232228009030223,0.012807846069335938
text_encoder.bert.encoder.layer.8.attention.output.dense,linear,"[1, 11, 768] x [768, 768]",0.06794507801532745,0.011211819015443325,0.00011837121564894915,0.0013393826084211469,0.017729870975017548,0.00579827232286334,0.05443572998046875,0.02083333395421505,0.011211819015443325,0.0013020833721384406,0.0013393826084211469,0.012126557528972626,0.003148379735648632,0.023943506181240082,0.008641098625957966,0.0075700548477470875,0.03172348439693451,0.0317874476313591,0.007923908531665802,0.001909351092763245,0.016801297664642334
text_encoder.bert.encoder.layer.9.attention.output.dense,linear,"[1, 21, 768] x [768, 768]",0.0329241082072258,0.010623508132994175,6.200397183420137e-05,0.0013478597393259406,0.017675718292593956,0.0038464332465082407,0.027981460094451904,0.02430555783212185,0.010623508132994175,0.0013020833721384406,0.0013478597393259406,0.01404416374862194,0.0035693433601409197,0.024102091789245605,0.008928571827709675,0.00710211880505085,0.0317460335791111,0.0318840891122818,0.007995755411684513,0.0019801368471235037,0.012747973203659058
text_encoder.bert.encoder.layer.1.attention.output.dense,linear,"[1, 11, 768] x [768, 768]",0.031486742198467255,0.011713664047420025,0.00011837121564894915,0.0013546413974836469,0.017640553414821625,0.0030040384735912085,0.02281874418258667,0.017992425709962845,0.011713664047420025,0.0013020833721384406,0.0013546413974836469,0.012502278201282024,0.002093207323923707,0.014519959688186646,0.00887784082442522,0.007397121749818325,0.03207859769463539,0.0317721888422966,0.006561575923115015,0.0011142982402816415,0.007668748497962952
text_encoder.bert.encoder.layer.2.attention.output.dense,linear,"[1, 14, 768] x [768, 768]",0.0365513414144516,0.01169501431286335,9.300595411332324e-05,0.0013512505684047937,0.017591340467333794,0.003143592271953821,0.021146222949028015,0.02957589365541935,0.01169501431286335,0.0013020833721384406,0.0013512505684047937,0.014767838642001152,0.0026102853007614613,0.019748002290725708,0.011904762126505375,0.007464938797056675,0.0319010429084301,0.0318332239985466,0.006631447933614254,0.001185914734378457,0.00903552770614624
text_encoder.bert.encoder.layer.2.attention.output.dense,linear,"[1, 11, 768] x [768, 768]",0.03551136329770088,0.01169501431286335,0.0002367424312978983,0.0013512505684047937,0.017380010336637497,0.003078869776800275,0.01835078001022339,0.026633523404598236,0.01169501431286335,0.0013020833721384406,0.0013512505684047937,0.014055401086807251,0.002498902613297105,0.019928481429815292,0.012547348625957966,0.007464938797056675,0.031486742198467255,0.0318332239985466,0.0064044832251966,0.001134646823629737,0.007855191826820374
vision_language_interaction.fusion_layers.4.attn.values_l_proj,linear,"[1, 21, 256] x [256, 1024]",0.0271577388048172,0.010074615478515625,0.00018601190822664648,0.004024505615234375,0.01733793132007122,0.007312266621738672,0.04401974380016327,0.03069196455180645,0.010074615478515625,0.00390625,0.004024505615234375,0.01696491613984108,0.006766526494175196,0.03857554495334625,0.010974702425301075,0.00765228271484375,0.0316220261156559,0.03179931640625,0.009496425278484821,0.003888776758685708,0.022017359733581543
text_encoder.bert.encoder.layer.0.attention.output.dense,linear,"[1, 11, 768] x [768, 768]",0.038352273404598236,0.011739094741642475,0.00011837121564894915,0.0013427734375,0.01720716804265976,0.004268438555300236,0.04691886901855469,0.022727273404598236,0.011739094741642475,0.0013020833721384406,0.0013427734375,0.01206236518919468,0.0028971119318157434,0.027813613414764404,0.010061553679406643,0.0074920654296875,0.031960226595401764,0.0318196602165699,0.005986772011965513,0.0014690476236864924,0.012511372566223145
text_encoder.bert.encoder.layer.1.attention.self,attention_av,"[1, 12, 21, 21] x [1, 12, 21, 64]",0.6504157185554504,0.009796627797186375,0.01814058981835842,0.0492311529815197,0.017039906233549118,0.003101932816207409,0.037856459617614746,0.6396447420120239,0.011408730410039425,0.0476190485060215,0.0489831380546093,0.011311949230730534,0.002039896557107568,0.03275851905345917,0.7640129327774048,0.3509114682674408,0.03125,0.0322265625,0.010992410592734814,0.0020080721005797386,0.02484831213951111
text_encoder.bert.encoder.layer.3.attention.self,attention_av,"[1, 12, 11, 11] x [1, 12, 11, 64]",0.5206611752510071,0.009943181648850441,0.024793388321995735,0.09268466383218765,0.016989929601550102,0.002539247740060091,0.020071720704436302,0.5034435391426086,0.012310606427490711,0.09090909361839294,0.09232954680919647,0.009895013645291328,0.0018680994398891926,0.01638258993625641,0.828125,0.6597086787223816,0.031486742198467255,0.0319417342543602,0.00968192145228386,0.0018496121047064662,0.014967560768127441
text_encoder.bert.encoder.layer.0.attention.output.dense,linear,"[1, 14, 768] x [768, 768]",0.0377604179084301,0.011739094741642475,9.300595411332324e-05,0.0013427734375,0.01691816933453083,0.003716310253366828,0.0355985164642334,0.0222284235060215,0.011739094741642475,0.0013020833721384406,0.0013427734375,0.011168287135660648,0.002366865985095501,0.03194534778594971,0.00837053544819355,0.0074920654296875,0.0316220261156559,0.0318196602165699,0.005909442435950041,0.0013005055952817202,0.011625051498413086
vision_encoder.backbone.layer.10.attention.o_proj,linear,"[1, 261, 768] x [768, 768]",0.029384179040789604,0.011508517898619175,4.988824912288692e-06,0.0013495550956577063,0.016879022121429443,0.00925395917147398,0.05605196952819824,0.02234494686126709,0.011508517898619175,0.0013419939205050468,0.0013495550956577063,0.012514092959463596,0.00904445443302393,0.06983089447021484,0.0073435502126812935,0.0072614881210029125,0.03187360242009163,0.0318332239985466,0.006832547951489687,0.004989924840629101,0.03699147701263428
text_encoder.bert.encoder.layer.2.attention.self,attention_av,"[1, 12, 14, 14] x [1, 12, 14, 64]",0.42431971430778503,0.00930059514939785,0.018707482144236565,0.0719866082072258,0.016874516382813454,0.0032130132894963026,0.051238201558589935,0.4026360511779785,0.01013764925301075,0.0714285671710968,0.0718936026096344,0.01071619801223278,0.002027935814112425,0.02598576247692108,0.7410714626312256,0.56689453125,0.03125,0.0316162109375,0.011041495949029922,0.002091306960210204,0.04047951102256775
vision_language_interaction.text_layers.3.linear1,linear,"[21, 1, 256] x [256, 1024]",0.0457589291036129,0.009479522705078125,0.00018601190822664648,0.004062652587890625,0.01684054173529148,0.029931891709566116,0.17747163772583008,0.0452008955180645,0.009479522705078125,0.00390625,0.004062652587890625,0.015531450510025024,0.027765506878495216,0.2031436562538147,0.010044642724096775,0.007266998291015625,0.03125,0.03182220458984375,0.006670468021184206,0.011728201992809772,0.07453346252441406
text_encoder.bert.encoder.layer.7.attention.self,attention_av,"[1, 12, 14, 14] x [1, 12, 14, 64]",0.46173468232154846,0.011904762126505375,0.010204081423580647,0.0723586305975914,0.01673627458512783,0.0037309713661670685,0.023583024740219116,0.43920066952705383,0.0126488097012043,0.0714285671710968,0.072730652987957,0.013380710035562515,0.0028642772231251,0.020074594765901566,0.7516741156578064,0.5685221552848816,0.03125,0.0316569022834301,0.012590525671839714,0.0028518042527139187,0.027811940759420395
text_encoder.bert.encoder.layer.1.attention.self,attention_av,"[1, 12, 14, 14] x [1, 12, 14, 64]",0.35076528787612915,0.007998512126505375,0.010204081423580647,0.0720796138048172,0.016671963036060333,0.0033046386670321226,0.031555116176605225,0.33886054158210754,0.008463541977107525,0.0714285671710968,0.0721726194024086,0.010339058004319668,0.0019044912187382579,0.02950763702392578,0.711495578289032,0.5665690302848816,0.03125,0.0315348319709301,0.010282381437718868,0.0019044234650209546,0.02585911750793457
vision_language_interaction.fusion_layers.4.attn.l_proj,linear,"[1, 21, 256] x [256, 1024]",0.0271577388048172,0.009883880615234375,0.00018601190822664648,0.003997802734375,0.0165860652923584,0.008703183382749557,0.052042603492736816,0.03069196455180645,0.009883880615234375,0.00390625,0.003997802734375,0.016453001648187637,0.008213158696889877,0.04544830322265625,0.010974702425301075,0.0074310302734375,0.0316220261156559,0.031787872314453125,0.008301137946546078,0.004406909458339214,0.026241779327392578
text_encoder.bert.encoder.layer.5.attention.output.dense,linear,"[1, 21, 768] x [768, 768]",0.0585317499935627,0.0111982561647892,6.200397183420137e-05,0.0013478597393259406,0.016538089141249657,0.004724748898297548,0.03138875961303711,0.02473958395421505,0.0111982561647892,0.0013640873366966844,0.0013478597393259406,0.00943123921751976,0.004975659307092428,0.06801734864711761,0.00812252052128315,0.00725470669567585,0.0314980186522007,0.0318993479013443,0.006688809022307396,0.002748842816799879,0.025769919157028198
text_encoder.bert.encoder.layer.5.attention.self,attention_av,"[1, 12, 14, 14] x [1, 12, 14, 64]",0.4506802558898926,0.013299851678311825,0.010204081423580647,0.0719866082072258,0.016526365652680397,0.003930520731955767,0.029310785233974457,0.43197277188301086,0.013671875,0.07185374200344086,0.0724516361951828,0.011181192472577095,0.003150188596919179,0.0253450907766819,0.750372052192688,0.5695394277572632,0.0314360111951828,0.0318603515625,0.010448603890836239,0.003209795570001006,0.025678254663944244
text_encoder.bert.encoder.layer.2.attention.output.dense,linear,"[1, 21, 768] x [768, 768]",0.0380084365606308,0.01169501431286335,0.0004340278101153672,0.0013512505684047937,0.016501907259225845,0.00296528497710824,0.016621679067611694,0.0279637910425663,0.01169501431286335,0.0013020833721384406,0.0013512505684047937,0.015474868938326836,0.0026979967951774597,0.018407028168439865,0.017113097012043,0.007464938797056675,0.0317460335791111,0.0318332239985466,0.0067191035486757755,0.0011858221841976047,0.010476410388946533
text_encoder.bert.encoder.layer.1.attention.output.dense,linear,"[1, 21, 768] x [768, 768]",0.0269717276096344,0.011713664047420025,6.200397183420137e-05,0.0013546413974836469,0.016472456976771355,0.0028752880170941353,0.023356661200523376,0.02046131156384945,0.011713664047420025,0.0013020833721384406,0.0013546413974836469,0.012594122439622879,0.002085681539028883,0.020005375146865845,0.01295883022248745,0.007397121749818325,0.0314360149204731,0.0317721888422966,0.006798586808145046,0.0011614665854722261,0.0074231624603271484
vision_language_interaction.fusion_layers.5.attn.values_v_proj,linear,"[1, 512, 256] x [256, 1024]",0.0253753662109375,0.01000213623046875,7.62939453125e-06,0.004032135009765625,0.016325566917657852,0.019148092716932297,0.13041210174560547,0.0129852294921875,0.01000213623046875,0.0040283203125,0.004032135009765625,0.010528409853577614,0.012788107618689537,0.08783295750617981,0.009002685546875,0.00759124755859375,0.03173065185546875,0.03179168701171875,0.00788902211934328,0.009630730375647545,0.06334066390991211
text_encoder.bert.encoder.layer.0.attention.output.dense,linear,"[1, 21, 768] x [768, 768]",0.0319320447742939,0.011739094741642475,6.200397183420137e-05,0.0013427734375,0.016233475878834724,0.0038005555979907513,0.03522992134094238,0.01872519962489605,0.011739094741642475,0.0013640873366966844,0.0013427734375,0.011226306669414043,0.0025518613401800394,0.02455759048461914,0.0096726194024086,0.0074920654296875,0.0316220261156559,0.0318196602165699,0.005859094671905041,0.0013681028503924608,0.009900927543640137
text_encoder.bert.encoder.layer.2.attention.self,attention_av,"[1, 12, 21, 21] x [1, 12, 21, 64]",0.6857520937919617,0.014198909513652325,0.02173091471195221,0.0507192499935627,0.016164174303412437,0.0030684215016663074,0.029516786336898804,0.6770597100257874,0.012152778916060925,0.04780801385641098,0.0486731193959713,0.011182639747858047,0.0021534780971705914,0.02069762349128723,0.7880704998970032,0.3546142578125,0.03125,0.0327962264418602,0.011323696933686733,0.0021810324396938086,0.02570299804210663
vision_language_interaction.fusion_layers.5.attn.v_proj,linear,"[1, 512, 256] x [256, 1024]",0.0253753662109375,0.00966644287109375,7.62939453125e-06,0.004032135009765625,0.015943577513098717,0.017195023596286774,0.1275286078453064,0.0129852294921875,0.00966644287109375,0.0040283203125,0.004032135009765625,0.010068359784781933,0.011391790583729744,0.08104705810546875,0.009002685546875,0.007389068603515625,0.03173065185546875,0.03180694580078125,0.007493000477552414,0.008487417362630367,0.06185173988342285
vision_language_interaction.fusion_layers.1.attn.values_v_proj,linear,"[1, 512, 256] x [256, 1024]",0.0159149169921875,0.0094146728515625,7.62939453125e-06,0.0040283203125,0.015676425769925117,0.012884918600320816,0.08536040782928467,0.0101165771484375,0.0094146728515625,0.00397491455078125,0.0040283203125,0.010817090049386024,0.0096665034070611,0.05818986892700195,0.00809478759765625,0.007289886474609375,0.031646728515625,0.0319061279296875,0.008106873370707035,0.007268025539815426,0.04484748840332031
text_encoder.bert.encoder.layer.4.attention.self,attention_av,"[1, 12, 21, 21] x [1, 12, 21, 64]",0.7080498933792114,0.01097470335662365,0.01814058981835842,0.0503472238779068,0.015463339164853096,0.003619016148149967,0.037491247057914734,0.6759259104728699,0.01109871082007885,0.0476190485060215,0.0528273843228817,0.009342958219349384,0.002865806920453906,0.025924906134605408,0.7870784401893616,0.3520914912223816,0.03125,0.0336100272834301,0.009811054915189743,0.0029160056728869677,0.03855195268988609
text_encoder.bert.encoder.layer.8.attention.output.dense,linear,"[1, 21, 768] x [768, 768]",0.0491071455180645,0.011211819015443325,0.0004340278101153672,0.0013393826084211469,0.015405490063130856,0.004760100040584803,0.02538163587450981,0.02151537872850895,0.011211819015443325,0.0017361112404614687,0.0013393826084211469,0.011898585595190525,0.003649340011179447,0.04691267013549805,0.00923859141767025,0.0075700548477470875,0.0320560522377491,0.0317874476313591,0.00832359492778778,0.00225947261787951,0.020632311701774597
text_encoder.bert.encoder.layer.9.attention.output.dense,linear,"[1, 11, 768] x [768, 768]",0.03243371471762657,0.010623508132994175,0.0002367424312978983,0.0013478597393259406,0.015382558107376099,0.0037391074001789093,0.021960794925689697,0.02473958395421505,0.010623508132994175,0.0013020833721384406,0.0013478597393259406,0.013684972189366817,0.0031377985142171383,0.019968047738075256,0.007930871099233627,0.00710211880505085,0.031960226595401764,0.0318840891122818,0.007471457589417696,0.0017393995076417923,0.014747262001037598
text_encoder.bert.encoder.layer.0.attention.self,attention_av,"[1, 12, 14, 14] x [1, 12, 14, 64]",0.2908163070678711,0.009858631528913975,0.010204081423580647,0.0724516361951828,0.015302573330700397,0.0030426529701799154,0.03252089023590088,0.2767857015132904,0.0096726194024086,0.0714285671710968,0.072730652987957,0.007386848330497742,0.001373487408272922,0.013018911704421043,0.683407723903656,0.5662028193473816,0.0316220261156559,0.0316569022834301,0.007434885483235121,0.0013801968889310956,0.014763487502932549
vision_language_interaction.text_layers.4.linear1,linear,"[21, 1, 256] x [256, 1024]",0.0535714291036129,0.0099029541015625,0.00018601190822664648,0.004039764404296875,0.015010957606136799,0.03262556344270706,0.1962904930114746,0.0292038694024086,0.0099029541015625,0.00390625,0.004039764404296875,0.010677963495254517,0.022950150072574615,0.1471261978149414,0.011346726678311825,0.00763702392578125,0.03125,0.031772613525390625,0.005589584819972515,0.011942269280552864,0.06436443328857422
text_encoder.bert.encoder.layer.9.attention.self,attention_av,"[1, 12, 21, 21] x [1, 12, 21, 64]",0.6477702260017395,0.007502480410039425,0.01814058981835842,0.0589657761156559,0.015007752925157547,0.003245551371946931,0.04778239130973816,0.6506047248840332,0.009362599812448025,0.0476190485060215,0.0629960373044014,0.008447328582406044,0.002437662100419402,0.02633821964263916,0.77504962682724,0.3496500849723816,0.03125,0.0405680350959301,0.009314886294305325,0.002561986679211259,0.048380762338638306
vision_language_interaction.text_layers.1.linear1,linear,"[21, 1, 256] x [256, 1024]",0.1106770858168602,0.0075225830078125,0.00018601190822664648,0.00409698486328125,0.014904404059052467,0.033353038132190704,0.303385853767395,0.0786830335855484,0.0075225830078125,0.00390625,0.00409698486328125,0.011552349664270878,0.025623273104429245,0.202589750289917,0.0241815485060215,0.006000518798828125,0.0314360111951828,0.032073974609375,0.005297126714140177,0.011107739992439747,0.12024354934692383
action_head.decoder.decoder.layers.0.multihead_attn,linear,"[12, 256] x [256, 256]",0.1083984375,0.0048828125,0.00032552084303461015,0.004119873046875,0.014648077078163624,0.002105899853631854,0.008894294500350952,0.01009114645421505,0.0048828125,0.00390625,0.004119873046875,0.008439184166491032,0.00194348837248981,0.010243706405162811,0.007486979477107525,0.0044097900390625,0.0319010429084301,0.0326385498046875,0.005908335093408823,0.0013850328978151083,0.006488204002380371
text_encoder.bert.encoder.layer.6.attention.output.dense,linear,"[1, 21, 768] x [768, 768]",0.0698164701461792,0.011338976211845875,0.0004340278101153672,0.0013597276993095875,0.014492655172944069,0.006402670871466398,0.0349886417388916,0.0242435522377491,0.011338976211845875,0.0013640873366966844,0.0013597276993095875,0.009791121818125248,0.004145669285207987,0.03902769088745117,0.0085565485060215,0.0072920056991279125,0.0314980186522007,0.0318332239985466,0.0067877136170864105,0.002560968976467848,0.022943198680877686
vision_language_interaction.fusion_layers.3.attn.values_v_proj,linear,"[1, 512, 256] x [256, 1024]",0.0187225341796875,0.009822845458984375,7.62939453125e-06,0.004047393798828125,0.014474831521511078,0.014048238284885883,0.09080678224563599,0.0122833251953125,0.009822845458984375,0.00397491455078125,0.004047393798828125,0.010454361326992512,0.010878004133701324,0.08015310764312744,0.00907135009765625,0.007427215576171875,0.0319366455078125,0.031818389892578125,0.0078094578348100185,0.008131694979965687,0.05841973423957825
action_head.decoder.decoder.layers.1.multihead_attn,linear,"[12, 256] x [256, 256]",0.0416666679084301,0.0047149658203125,0.00032552084303461015,0.0040435791015625,0.01439178828150034,0.0022864851634949446,0.011165350675582886,0.0087890625,0.0047149658203125,0.00390625,0.0040435791015625,0.00935124047100544,0.002059739548712969,0.010807588696479797,0.009765625,0.0039825439453125,0.0322265625,0.0324554443359375,0.006047260481864214,0.001347046229057014,0.006631433963775635
text_encoder.bert.encoder.layer.10.attention.self,attention_av,"[1, 12, 21, 21] x [1, 12, 21, 64]",0.6895313858985901,0.00824652798473835,0.01814058981835842,0.0623759962618351,0.014134272001683712,0.003597320057451725,0.06358671188354492,0.692365825176239,0.010292659513652325,0.0476190485060215,0.0616939514875412,0.011281578801572323,0.003005692968145013,0.03780679404735565,0.7999752163887024,0.3494466245174408,0.03125,0.0426839217543602,0.010647689923644066,0.0030257264152169228,0.034811586141586304
text_encoder.bert.encoder.layer.6.attention.output.dense,linear,"[1, 11, 768] x [768, 768]",0.09718276560306549,0.011338976211845875,0.0002367424312978983,0.0013597276993095875,0.014095934107899666,0.0068720681592822075,0.058849215507507324,0.022727273404598236,0.011338976211845875,0.0013020833721384406,0.0013597276993095875,0.009918066672980785,0.003467402420938015,0.03936028480529785,0.01065340917557478,0.0072920056991279125,0.031960226595401764,0.0318332239985466,0.0067738695070147514,0.0020566924940794706,0.02827143669128418
text_encoder.bert.encoder.layer.6.attention.self,attention_av,"[1, 12, 14, 14] x [1, 12, 14, 64]",0.4485544264316559,0.013299851678311825,0.010204081423580647,0.0724516361951828,0.014068329706788063,0.0041069528087973595,0.03275461494922638,0.4179421663284302,0.0127418152987957,0.0714285671710968,0.072265625,0.01082554180175066,0.0030877080280333757,0.0243334099650383,0.7481399178504944,0.5690104365348816,0.03125,0.0317789725959301,0.010947578586637974,0.0032122156117111444,0.024848829954862595
vision_language_interaction.text_layers.5.linear1,linear,"[21, 1, 256] x [256, 1024]",0.0241815485060215,0.010158538818359375,0.00018601190822664648,0.0040283203125,0.013963591307401657,0.021855436265468597,0.12130314111709595,0.0347842276096344,0.010158538818359375,0.00390625,0.0040283203125,0.012986337766051292,0.02036689966917038,0.1171879768371582,0.01171875,0.007701873779296875,0.03125,0.031768798828125,0.00669701024889946,0.01053503155708313,0.0632408857345581
vision_language_interaction.fusion_layers.0.attn,bmm,"[4, 21, 512] x [4, 512, 256]",0.216448113322258,0.006114959716796875,0.00016276042151730508,0.0020809173583984375,0.01395854726433754,0.006690065376460552,0.06857681274414062,0.0960984006524086,0.0056438446044921875,0.0019763766322284937,0.002140045166015625,0.0038322466425597668,0.0012516725109890103,0.047759294509887695,0.00034877232974395156,0.002410888671875,0.0325055792927742,0.03336524963378906,0.0005185813643038273,0.000274442951194942,0.004451751708984375
text_encoder.bert.encoder.layer.0.attention.self,attention_av,"[1, 12, 21, 21] x [1, 12, 21, 64]",0.6201814413070679,0.00923859141767025,0.01814058981835842,0.0495411716401577,0.013809742406010628,0.0029018339700996876,0.031422898173332214,0.6113001108169556,0.0106646828353405,0.0476190485060215,0.0497271865606308,0.007800095248967409,0.001606085686944425,0.015552639961242676,0.7445436716079712,0.3499349057674408,0.0314980186522007,0.0326334647834301,0.007362270727753639,0.0015352802583947778,0.013998866081237793
vision_encoder.backbone.embeddings.patch_embeddings,conv2d,"[1, 256, 768] x [768, 768]",0.005335490219295025,0.010989719070494175,5.086263172415784e-06,0.0013546413974836469,0.013805177994072437,0.005862660706043243,0.05145736783742905,0.0014546712627634406,0.010989719070494175,0.0226999931037426,0.0013546413974836469,0.012165118008852005,0.004960902966558933,0.054477155208587646,0.00038655599928461015,0.00701056607067585,0.1650899350643158,0.0319112129509449,0.008464891463518143,0.0034445184282958508,0.03963341563940048
