descriptor_id,source_seq,op,mapping,total_cycles,mapped_cycles,fallback_cycles,compute_cycles,read_cycles,write_cycles,snapshot_cycles,requant_cycles,valid_mac_count,active_pe_cycles,tile_count,activation_bytes,weight_bytes,output_bytes
3224,3224,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3225,3225,AUX_EVENT,aux_behavior,18432,0,18432,0,1,6144,0,0,0,0,0,1,0,98304
3226,3226,LAYOUT,layout_rtl,12288,0,12288,0,1,6144,0,0,0,0,0,1,0,98304
3227,3227,MUL,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3228,3228,ADD,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3229,3229,MUL,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3230,3230,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3231,3231,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3232,3232,AUX_EVENT,aux_behavior,18432,0,18432,0,1,6144,0,0,0,0,0,1,0,98304
3233,3233,LAYOUT,layout_rtl,12288,0,12288,0,1,6144,0,0,0,0,0,1,0,98304
3234,3234,MUL,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3235,3235,ADD,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3236,3236,LAYOUT,layout_rtl,480,0,480,0,1,240,0,0,0,0,0,1,0,3840
3237,3237,LAYOUT,layout_rtl,480,0,480,0,1,240,0,0,0,0,0,1,0,3840
3238,3238,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3239,3239,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3240,3240,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3241,3241,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3242,3242,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3243,3243,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3244,3244,AUX_EVENT,aux_behavior,144,0,144,0,1,48,0,0,0,0,0,1,0,768
3245,3245,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3246,3246,GEMM_W8A8,rtl_gemm,132752,132752,0,106624,13056,12528,544,12528,153944064,76972032,136,200448,589824,200448
3247,3247,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3248,3248,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3249,3249,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3250,3250,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3251,3251,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3252,3252,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3253,3253,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3254,3254,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3255,3255,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3256,3256,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3257,3257,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3258,3258,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3259,3259,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3260,3260,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3261,3261,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3262,3262,MUL,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3263,3263,ADD,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3264,3264,LAYER_NORM,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3265,3265,AUX_EVENT,aux_behavior,576,0,576,0,1,192,0,0,0,0,0,1,0,3072
3266,3266,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3267,3267,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3268,3268,GEMM_W8A8,rtl_gemm,12533,12533,0,0,1,12528,4,12528,0,0,0,0,0,200448
3269,3269,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3270,3270,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3271,3271,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3272,3272,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3273,3273,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3274,3274,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3275,3275,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3276,3276,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3277,3277,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3278,3278,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3279,3279,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3280,3280,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3281,3281,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3282,3282,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3283,3283,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3284,3284,GELU,vector_rtl,100224,0,100224,0,1,50112,0,0,0,0,0,1,0,801792
3285,3285,AUX_EVENT,aux_behavior,144,0,144,0,1,48,0,0,0,0,0,1,0,768
3286,3286,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3287,3287,GEMM_W8A8,rtl_gemm,50117,50117,0,0,1,50112,4,50112,0,0,0,0,0,801792
3288,3288,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3289,3289,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3290,3290,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3291,3291,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3292,3292,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3293,3293,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3294,3294,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3295,3295,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3296,3296,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3297,3297,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3298,3298,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3299,3299,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3300,3300,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3301,3301,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3302,3302,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3303,3303,MUL,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3304,3304,ADD,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3305,3305,LAYER_NORM,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3306,3306,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3307,3307,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3308,3308,LAYOUT,layout_rtl,96,0,96,0,1,48,0,0,0,0,0,1,0,768
3309,3309,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3310,3310,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3311,3311,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3312,3312,LAYOUT,layout_rtl,49152,0,49152,0,1,24576,0,0,0,0,0,1,0,393216
3313,3313,LAYOUT,layout_rtl,49152,0,49152,0,1,24576,0,0,0,0,0,1,0,393216
3314,3314,AUX_EVENT,aux_behavior,36864,0,36864,0,1,12288,0,0,0,0,0,1,0,196608
3315,3315,AUX_EVENT,aux_behavior,36864,0,36864,0,1,12288,0,0,0,0,0,1,0,196608
3316,3316,AUX_EVENT,aux_behavior,144,0,144,0,1,48,0,0,0,0,0,1,0,768
3317,3317,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3318,3318,AUX_EVENT,aux_behavior,36864,0,36864,0,1,12288,0,0,0,0,0,1,0,196608
3319,3319,CONV_IM2COL,aux_behavior,147456,0,147456,0,1,12288,0,0,0,0,0,1,0,196608
3320,3320,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3321,3321,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3322,3322,LAYOUT,layout_rtl,96,0,96,0,1,48,0,0,0,0,0,1,0,768
3323,3323,LAYOUT,layout_rtl,384,0,384,0,1,192,0,0,0,0,0,1,0,3072
3324,3324,LAYOUT,layout_rtl,96,0,96,0,1,48,0,0,0,0,0,1,0,768
3325,3325,LAYOUT,layout_rtl,64,0,64,0,1,32,0,0,0,0,0,1,0,512
3326,3326,LAYOUT,layout_rtl,64,0,64,0,1,32,0,0,0,0,0,1,0,512
3327,3327,LAYOUT,layout_rtl,64,0,64,0,1,32,0,0,0,0,0,1,0,512
3328,3328,MUL,vector_rtl,64,0,64,0,1,32,0,0,0,0,0,1,0,512
3329,3329,LAYOUT,layout_rtl,16,0,16,0,1,1,0,0,0,0,0,1,0,16
3330,3330,LAYOUT,layout_rtl,16,0,16,0,1,1,0,0,0,0,0,1,0,16
3331,3331,LAYOUT,layout_rtl,16,0,16,0,1,1,0,0,0,0,0,1,0,16
3332,3332,MUL,vector_rtl,64,0,64,0,1,32,0,0,0,0,0,1,0,512
3333,3333,LAYOUT,layout_rtl,1024,0,1024,0,1,512,0,0,0,0,0,1,0,8192
3334,3334,LAYOUT,layout_rtl,1024,0,1024,0,1,512,0,0,0,0,0,1,0,8192
3335,3335,COS,vector_rtl,2048,0,2048,0,1,1024,0,0,0,0,0,1,0,16384
3336,3336,SIN,vector_rtl,2048,0,2048,0,1,1024,0,0,0,0,0,1,0,16384
3337,3337,AUX_EVENT,aux_behavior,3072,0,3072,0,1,1024,0,0,0,0,0,1,0,16384
3338,3338,AUX_EVENT,aux_behavior,3072,0,3072,0,1,1024,0,0,0,0,0,1,0,16384
3339,3339,LAYER_NORM,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3340,3340,AUX_EVENT,aux_behavior,144,0,144,0,1,48,0,0,0,0,0,1,0,768
3341,3341,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3342,3342,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3343,3343,GEMM_W8A8,rtl_gemm,132752,132752,0,106624,13056,12528,544,12528,153944064,76972032,136,200448,589824,200448
3344,3344,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3345,3345,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3346,3346,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3347,3347,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3348,3348,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3349,3349,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3350,3350,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3351,3351,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3352,3352,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3353,3353,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3354,3354,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3355,3355,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3356,3356,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3357,3357,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3358,3358,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3359,3359,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3360,3360,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3361,3361,GEMM_W8A8,rtl_gemm,132752,132752,0,106624,13056,12528,544,12528,153944064,76972032,136,200448,589824,200448
3362,3362,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3363,3363,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3364,3364,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3365,3365,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3366,3366,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3367,3367,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3368,3368,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3369,3369,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3370,3370,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3371,3371,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3372,3372,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3373,3373,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3374,3374,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3375,3375,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3376,3376,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3377,3377,AUX_EVENT,aux_behavior,144,0,144,0,1,48,0,0,0,0,0,1,0,768
3378,3378,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3379,3379,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3380,3380,GEMM_W8A8,rtl_gemm,132752,132752,0,106624,13056,12528,544,12528,153944064,76972032,136,200448,589824,200448
3381,3381,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3382,3382,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3383,3383,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3384,3384,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3385,3385,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3386,3386,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3387,3387,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3388,3388,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3389,3389,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3390,3390,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3391,3391,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3392,3392,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3393,3393,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3394,3394,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3395,3395,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3396,3396,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3397,3397,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3398,3398,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3399,3399,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3400,3400,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3401,3401,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3402,3402,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3403,3403,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3404,3404,MUL,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3405,3405,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3406,3406,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3407,3407,AUX_EVENT,aux_behavior,18432,0,18432,0,1,6144,0,0,0,0,0,1,0,98304
3408,3408,LAYOUT,layout_rtl,12288,0,12288,0,1,6144,0,0,0,0,0,1,0,98304
3409,3409,MUL,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3410,3410,ADD,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3411,3411,MUL,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3412,3412,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3413,3413,LAYOUT,layout_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3414,3414,AUX_EVENT,aux_behavior,18432,0,18432,0,1,6144,0,0,0,0,0,1,0,98304
3415,3415,LAYOUT,layout_rtl,12288,0,12288,0,1,6144,0,0,0,0,0,1,0,98304
3416,3416,MUL,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3417,3417,ADD,vector_rtl,24576,0,24576,0,1,12288,0,0,0,0,0,1,0,196608
3418,3418,LAYOUT,layout_rtl,480,0,480,0,1,240,0,0,0,0,0,1,0,3840
3419,3419,LAYOUT,layout_rtl,480,0,480,0,1,240,0,0,0,0,0,1,0,3840
3420,3420,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3421,3421,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3422,3422,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3423,3423,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3424,3424,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3425,3425,LAYOUT,layout_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3426,3426,AUX_EVENT,aux_behavior,144,0,144,0,1,48,0,0,0,0,0,1,0,768
3427,3427,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3428,3428,GEMM_W8A8,rtl_gemm,132752,132752,0,106624,13056,12528,544,12528,153944064,76972032,136,200448,589824,200448
3429,3429,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3430,3430,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3431,3431,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3432,3432,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3433,3433,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3434,3434,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3435,3435,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3436,3436,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3437,3437,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3438,3438,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3439,3439,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3440,3440,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3441,3441,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3442,3442,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3443,3443,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
3444,3444,MUL,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3445,3445,ADD,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3446,3446,LAYER_NORM,vector_rtl,25056,0,25056,0,1,12528,0,0,0,0,0,1,0,200448
3447,3447,AUX_EVENT,aux_behavior,576,0,576,0,1,192,0,0,0,0,0,1,0,3072
3448,3448,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3449,3449,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3450,3450,GEMM_W8A8,rtl_gemm,12533,12533,0,0,1,12528,4,12528,0,0,0,0,0,200448
3451,3451,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3452,3452,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3453,3453,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3454,3454,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3455,3455,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3456,3456,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3457,3457,AUX_EVENT,aux_behavior,37584,0,37584,0,1,12528,0,0,0,0,0,1,0,200448
3458,3458,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3459,3459,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3460,3460,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3461,3461,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3462,3462,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3463,3463,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3464,3464,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3465,3465,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3466,3466,GELU,vector_rtl,100224,0,100224,0,1,50112,0,0,0,0,0,1,0,801792
3467,3467,AUX_EVENT,aux_behavior,144,0,144,0,1,48,0,0,0,0,0,1,0,768
3468,3468,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3469,3469,GEMM_W8A8,rtl_gemm,50117,50117,0,0,1,50112,4,50112,0,0,0,0,0,801792
3470,3470,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3471,3471,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3472,3472,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3473,3473,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3474,3474,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3475,3475,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3476,3476,AUX_EVENT,aux_behavior,150336,0,150336,0,1,50112,0,0,0,0,0,1,0,801792
3477,3477,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3478,3478,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3479,3479,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3480,3480,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3481,3481,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3482,3482,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
3483,3483,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
